EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 17-12-2020
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : daily Minimum temperature in 0.1 &#176;C
23-27 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, BERLIN-TEGELER FLIESSTAL (STAID: 4581).
Blended and updated with sources: 121153 127849 128065 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
121153,20050425,   49,    0
121153,20050426,   54,    0
121153,20050427,   56,    0
121153,20050428,   55,    0
121153,20050429,   59,    0
121153,20050430,  102,    0
121153,20050501,  120,    0
121153,20050502,  150,    0
121153,20050503,  127,    0
121153,20050504,  112,    0
121153,20050505,   68,    0
121153,20050506,   61,    0
121153,20050507,   47,    0
121153,20050508,   53,    0
121153,20050509,   41,    0
121153,20050510,   48,    0
121153,20050511,   49,    0
121153,20050512,   44,    0
121153,20050513,   25,    0
121153,20050514,   84,    0
121153,20050515,   73,    0
121153,20050516,   70,    0
121153,20050517,   64,    0
121153,20050518,   52,    0
121153,20050519,   19,    0
121153,20050520,   73,    0
121153,20050521,  120,    0
121153,20050522,  141,    0
121153,20050523,  131,    0
121153,20050524,  100,    0
121153,20050525,  136,    0
121153,20050526,  127,    0
121153,20050527,  173,    0
121153,20050528,  181,    0
121153,20050529,  177,    0
121153,20050530,  106,    0
121153,20050531,   83,    0
121153,20050601,   68,    0
121153,20050602,   57,    0
121153,20050603,  137,    0
121153,20050604,  128,    0
121153,20050605,  106,    0
121153,20050606,   86,    0
121153,20050607,   70,    0
121153,20050608,   67,    0
121153,20050609,   63,    0
121153,20050610,   79,    0
121153,20050611,   68,    0
121153,20050612,   65,    0
121153,20050613,   76,    0
121153,20050614,   83,    0
121153,20050615,  157,    0
121153,20050616,  142,    0
121153,20050617,  164,    0
121153,20050618,  122,    0
121153,20050619,   97,    0
121153,20050620,  133,    0
121153,20050621,  154,    0
121153,20050622,  131,    0
121153,20050623,  123,    0
121153,20050624,  175,    0
121153,20050625,  148,    0
121153,20050626,  134,    0
121153,20050627,  136,    0
121153,20050628,  111,    0
121153,20050629,  113,    0
121153,20050630,  133,    0
121153,20050701,  146,    0
121153,20050702,  142,    0
121153,20050703,  153,    0
121153,20050704,  170,    0
121153,20050705,  114,    0
121153,20050706,  119,    0
121153,20050707,  128,    0
121153,20050708,  137,    0
121153,20050709,  146,    0
121153,20050710,  149,    0
121153,20050711,  153,    0
121153,20050712,  176,    0
121153,20050713,  175,    0
121153,20050714,  172,    0
121153,20050715,  172,    0
121153,20050716,  146,    0
121153,20050717,  129,    0
121153,20050718,  167,    0
121153,20050719,  163,    0
121153,20050720,  122,    0
121153,20050721,  124,    0
121153,20050722,  145,    0
121153,20050723,  127,    0
121153,20050724,  141,    0
121153,20050725,  158,    0
121153,20050726,  152,    0
121153,20050727,  145,    0
121153,20050728,  179,    0
121153,20050729,  211,    0
121153,20050730,  184,    0
121153,20050731,  159,    0
121153,20050801,  119,    0
121153,20050802,  108,    0
121153,20050803,  151,    0
121153,20050804,  119,    0
121153,20050805,  100,    0
121153,20050806,  122,    0
121153,20050807,   97,    0
121153,20050808,   86,    0
121153,20050809,  113,    0
121153,20050810,  124,    0
121153,20050811,  132,    0
121153,20050812,  119,    0
121153,20050813,  123,    0
121153,20050814,  122,    0
121153,20050815,  142,    0
121153,20050816,  112,    0
121153,20050817,   98,    0
121153,20050818,  117,    0
121153,20050819,  153,    0
121153,20050820,  177,    0
121153,20050821,  168,    0
121153,20050822,  133,    0
121153,20050823,  160,    0
121153,20050824,  154,    0
121153,20050825,  133,    0
121153,20050826,  106,    0
121153,20050827,  106,    0
121153,20050828,  109,    0
121153,20050829,  124,    0
121153,20050830,  122,    0
121153,20050831,  137,    0
121153,20050901,  160,    0
121153,20050902,  152,    0
121153,20050903,  133,    0
121153,20050904,   96,    0
121153,20050905,  127,    0
121153,20050906,  141,    0
121153,20050907,  150,    0
121153,20050908,  142,    0
121153,20050909,  163,    0
121153,20050910,  170,    0
121153,20050911,  166,    0
121153,20050912,  106,    0
121153,20050913,  108,    0
121153,20050914,   98,    0
121153,20050915,  128,    0
121153,20050916,   93,    0
121153,20050917,   59,    0
121153,20050918,   39,    0
121153,20050919,   61,    0
121153,20050920,   70,    0
121153,20050921,  117,    0
121153,20050922,   97,    0
121153,20050923,   99,    0
121153,20050924,  108,    0
121153,20050925,  114,    0
121153,20050926,  129,    0
121153,20050927,  102,    0
121153,20050928,   89,    0
121153,20050929,   84,    0
121153,20050930,   73,    0
121153,20051001,   63,    0
121153,20051002,  106,    0
121153,20051003,  106,    0
121153,20051004,  118,    0
121153,20051005,  103,    0
121153,20051006,  102,    0
121153,20051007,  106,    0
121153,20051008,  117,    0
121153,20051009,   87,    0
121153,20051010,   92,    0
121153,20051011,   93,    0
121153,20051012,  103,    0
121153,20051013,   67,    0
121153,20051014,   50,    0
121153,20051015,   42,    0
121153,20051016,    2,    0
121153,20051017,   79,    0
121153,20051018,   32,    0
121153,20051019,   21,    0
121153,20051020,   48,    0
121153,20051021,   95,    0
121153,20051022,  123,    0
121153,20051023,   71,    0
121153,20051024,   59,    0
121153,20051025,  115,    0
121153,20051026,   96,    0
121153,20051027,   85,    0
121153,20051028,   87,    0
121153,20051029,   65,    0
121153,20051030,   66,    0
121153,20051031,   66,    0
121153,20051101,   48,    0
121153,20051102,   58,    0
121153,20051103,   89,    0
121153,20051104,  104,    0
121153,20051105,   58,    0
121153,20051106,   36,    0
121153,20051107,   26,    0
121153,20051108,   75,    0
121153,20051109,   45,    0
121153,20051110,   25,    0
121153,20051111,   89,    0
121153,20051112,   47,    0
121153,20051113,   20,    0
121153,20051114,   53,    0
121153,20051115,   44,    0
121153,20051116,   14,    0
121153,20051117,  -14,    0
121153,20051118,    1,    0
121153,20051119,  -20,    0
121153,20051120,    3,    0
121153,20051121,   -3,    0
121153,20051122,    2,    0
121153,20051123,   35,    0
121153,20051124,  -14,    0
121153,20051125,  -24,    0
121153,20051126,  -20,    0
121153,20051127,  -33,    0
121153,20051128,  -33,    0
121153,20051129,  -23,    0
121153,20051130,   -3,    0
121153,20051201,  -19,    0
121153,20051202,  -22,    0
121153,20051203,  -19,    0
121153,20051204,    8,    0
121153,20051205,   35,    0
121153,20051206,  -23,    0
121153,20051207,  -18,    0
121153,20051208,    8,    0
121153,20051209,  -20,    0
121153,20051210,  -26,    0
121153,20051211,   -5,    0
121153,20051212,  -23,    0
121153,20051213,  -25,    0
121153,20051214,   37,    0
121153,20051215,   48,    0
121153,20051216,   -1,    0
121153,20051217,  -14,    0
121153,20051218,  -35,    0
121153,20051219,  -13,    0
121153,20051220,   14,    0
121153,20051221,    7,    0
121153,20051222,   36,    0
121153,20051223,   40,    0
121153,20051224,   49,    0
121153,20051225,  -16,    0
121153,20051226,  -10,    0
121153,20051227,  -33,    0
121153,20051228,  -46,    0
121153,20051229,  -47,    0
121153,20051230,  -89,    0
121153,20051231,  -84,    0
121153,20060101,  -24,    0
121153,20060102,  -24,    0
121153,20060103,    0,    0
121153,20060104,   -3,    0
121153,20060105,   -6,    0
121153,20060106,  -22,    0
121153,20060107,  -44,    0
121153,20060108,  -67,    0
121153,20060109,  -84,    0
121153,20060110,  -75,    0
121153,20060111,  -46,    0
121153,20060112,   14,    0
121153,20060113,  -13,    0
121153,20060114,  -47,    0
121153,20060115,  -67,    0
121153,20060116,  -78,    0
121153,20060117,  -66,    0
121153,20060118,  -34,    0
121153,20060119,  -36,    0
121153,20060120,  -40,    0
121153,20060121,  -87,    0
121153,20060122, -149,    0
121153,20060123, -167,    0
121153,20060124, -164,    0
121153,20060125,  -67,    0
121153,20060126,  -87,    0
121153,20060127, -112,    0
121153,20060128, -134,    0
121153,20060129, -121,    0
121153,20060130,  -65,    0
121153,20060131,  -16,    0
121153,20060201,  -30,    0
121153,20060202,  -23,    0
121153,20060203,   -8,    0
121153,20060204,  -89,    0
121153,20060205, -110,    0
121153,20060206, -126,    0
121153,20060207,    6,    0
121153,20060208,   21,    0
121153,20060209,    3,    0
121153,20060210,    2,    0
121153,20060211,   -3,    0
121153,20060212,  -21,    0
121153,20060213,  -36,    0
121153,20060214,  -58,    0
121153,20060215,  -19,    0
121153,20060216,   20,    0
121153,20060217,   20,    0
121153,20060218,   38,    0
121153,20060219,  -12,    0
121153,20060220,   -9,    0
121153,20060221,    7,    0
121153,20060222,   -7,    0
121153,20060223,  -44,    0
121153,20060224,  -31,    0
121153,20060225,  -23,    0
121153,20060226,  -87,    0
121153,20060227, -103,    0
121153,20060228,  -56,    0
121153,20060301,  -11,    0
121153,20060302,  -30,    0
121153,20060303,  -35,    0
121153,20060304,  -49,    0
121153,20060305,  -35,    0
121153,20060306,  -94,    0
121153,20060307,  -45,    0
121153,20060308,  -61,    0
121153,20060309,  -20,    0
121153,20060310,   -8,    0
121153,20060311,  -46,    0
121153,20060312,  -56,    0
121153,20060313, -108,    0
121153,20060314, -133,    0
121153,20060315,  -36,    0
121153,20060316,    0,    0
121153,20060317,   -3,    0
121153,20060318,  -16,    0
121153,20060319,  -24,    0
121153,20060320,  -13,    0
121153,20060321,  -48,    0
121153,20060322,  -53,    0
121153,20060323,  -64,    0
121153,20060324,  -19,    0
121153,20060325,   17,    0
121153,20060326,   28,    0
121153,20060327,   78,    0
121153,20060328,   66,    0
121153,20060329,   41,    0
121153,20060330,   16,    0
121153,20060331,   68,    0
121153,20060401,   57,    0
121153,20060402,   43,    0
121153,20060403,   23,    0
121153,20060404,    2,    0
121153,20060405,  -11,    0
121153,20060406,  -10,    0
121153,20060407,   40,    0
121153,20060408,   37,    0
121153,20060409,   31,    0
121153,20060410,    6,    0
121153,20060411,    1,    0
121153,20060412,   42,    0
121153,20060413,   36,    0
121153,20060414,   33,    0
121153,20060415,   20,    0
121153,20060416,   79,    0
121153,20060417,   54,    0
121153,20060418,   46,    0
121153,20060419,   55,    0
121153,20060420,   71,    0
121153,20060421,   82,    0
121153,20060422,  101,    0
121153,20060423,   68,    0
121153,20060424,   76,    0
121153,20060425,   63,    0
121153,20060426,  122,    0
121153,20060427,   91,    0
121153,20060428,   68,    0
121153,20060429,   46,    0
121153,20060430,   39,    0
121153,20060501,   55,    0
121153,20060502,   92,    0
121153,20060503,   83,    0
121153,20060504,  121,    0
121153,20060505,  119,    0
121153,20060506,  108,    0
121153,20060507,  115,    0
121153,20060508,  120,    0
121153,20060509,  106,    0
121153,20060510,   96,    0
121153,20060511,   44,    0
121153,20060512,  104,    0
121153,20060513,  105,    0
121153,20060514,   60,    0
121153,20060515,   29,    0
121153,20060516,  120,    0
121153,20060517,  103,    0
121153,20060518,  105,    0
121153,20060519,  100,    0
121153,20060520,  101,    0
121153,20060521,  101,    0
121153,20060522,  109,    0
121153,20060523,   76,    0
121153,20060524,   60,    0
121153,20060525,   76,    0
121153,20060526,   72,    0
121153,20060527,  101,    0
121153,20060528,   83,    0
121153,20060529,   90,    0
